8950 89 895 101 2
25 18 0
25 11 0
25 48 95
25 5 1
25 31 0
25 8 0
25 49 0
25 9 0
26 0 41
26 2 41
26 3 41
26 29 41
26 5 41
26 19 42
26 7 44
26 8 94
26 30 41
26 24 99
27 0 27
27 1 92
27 2 27
27 3 23
27 33 22
27 29 20
27 40 16
27 12 27
27 5 20
27 8 97
28 21 48
28 44 48
28 1 48
28 29 48
28 40 46
28 11 48
28 13 48
28 5 48
28 19 48
28 9 48
29 21 20
29 50 22
29 3 89
29 18 89
29 41 89
29 5 89
29 15 89
29 8 89
29 32 89
29 9 89
30 3 67
30 33 56
30 18 67
30 34 67
30 5 67
30 19 56
30 8 56
30 16 99
30 32 65
30 35 99
31 51 32
31 3 58
31 48 99
31 5 55
31 15 51
31 19 56
31 6 51
31 8 54
31 16 99
31 45 59
32 21 88
32 0 88
32 10 88
32 33 88
32 29 99
32 18 23
32 13 88
32 6 88
32 16 88
32 9 88
33 25 17
33 3 22
33 4 21
33 18 0
33 12 17
33 5 91
33 31 56
33 8 17
33 9 0
33 24 99
34 3 92
34 4 92
34 36 91
34 13 92
34 6 92
34 42 92
34 31 92
34 8 97
34 32 92
34 30 99
35 3 23
35 29 1
35 17 19
35 11 20
35 41 22
35 5 1
35 42 0
35 8 22
35 16 19
35 20 19
36 0 99
36 37 99
36 3 99
36 33 97
36 28 55
36 29 99
36 18 84
36 14 84
36 7 99
36 8 97
37 21 55
37 22 99
37 12 22
37 13 55
37 23 23
37 5 55
37 15 55
37 8 55
37 16 99
37 24 55
38 21 0
38 0 88
38 3 88
38 39 0
38 28 88
38 29 0
38 5 0
38 15 0
38 42 0
38 8 88
39 29 1
39 18 8
39 11 8
39 13 0
39 5 0
39 15 8
39 6 0
39 8 0
39 52 0
39 32 0
40 3 49
40 34 49
40 5 49
40 15 49
40 19 44
40 6 42
40 8 50
40 32 49
40 53 49
40 9 49
41 21 35
41 0 35
41 3 31
41 18 15
41 11 35
41 13 35
41 5 16
41 42 16
41 8 35
41 16 92
42 1 69
42 3 73
42 28 32
42 18 71
42 12 69
42 5 73
42 7 30
42 8 32
42 16 69
42 54 69
43 55 69
43 26 72
43 3 72
43 28 72
43 13 72
43 31 72
43 8 72
43 16 71
43 20 72
43 9 69
44 25 69
44 29 69
44 18 69
44 11 75
44 13 72
44 5 69
44 6 72
44 16 75
44 9 69
44 30 75
45 21 97
45 25 99
45 3 88
45 17 56
45 19 41
45 6 88
45 42 55
45 8 97
45 16 99
45 56 88
46 46 21
46 37 19
46 3 21
46 29 99
46 57 99
46 13 21
46 5 99
46 43 9
46 31 16
46 8 21
47 25 90
47 29 89
47 18 90
47 11 90
47 13 90
47 5 90
47 6 90
47 16 90
47 9 89
47 30 90
48 0 19
48 3 22
48 29 24
48 17 22
48 18 24
48 13 23
48 41 22
48 43 22
48 8 22
48 16 22
49 28 26
49 29 26
49 23 23
49 5 25
49 7 26
49 8 97
49 16 22
49 32 26
49 53 26
49 30 25
50 21 49
50 1 49
50 33 49
50 29 49
50 40 49
50 5 49
50 8 49
50 16 49
50 20 49
50 9 49
51 0 55
51 26 55
51 58 55
51 59 55
51 18 55
51 11 55
51 13 55
51 8 55
51 9 55
51 24 55
52 10 49
52 37 49
52 3 49
52 29 49
52 60 49
52 61 49
52 62 49
52 6 49
52 42 49
52 32 49
53 44 41
53 25 43
53 3 43
53 11 41
53 12 16
53 13 42
53 5 41
53 8 17
53 9 43
53 30 42
54 63 22
54 0 19
54 33 19
54 29 20
54 64 19
54 12 22
54 5 20
54 8 22
54 16 22
54 20 19
55 21 90
55 3 90
55 4 90
55 28 91
55 18 90
55 11 90
55 41 79
55 5 90
55 19 90
55 16 90
56 2 4
56 3 19
56 28 69
56 18 19
56 48 2
56 5 19
56 65 16
56 8 5
56 30 19
56 54 92
57 0 54
57 38 55
57 2 54
57 3 19
57 29 20
57 11 54
57 7 20
57 8 97
57 9 20
57 66 19
58 0 41
58 37 99
58 3 88
58 11 55
58 14 17
58 19 41
58 6 88
58 8 97
58 16 99
58 9 99
59 3 89
59 23 89
59 5 89
59 15 89
59 19 17
59 8 94
59 49 89
59 9 89
59 30 99
59 35 99
60 3 88
60 29 99
60 18 41
60 13 41
60 5 99
60 19 41
60 6 88
60 42 41
60 67 45
60 9 41
61 21 49
61 10 49
61 37 49
61 26 49
61 12 49
61 13 49
61 23 49
61 19 49
61 16 49
61 30 49
62 0 20
62 3 9
62 4 19
62 36 21
62 11 20
62 5 19
62 8 97
62 16 20
62 9 19
62 24 7
63 37 41
63 2 49
63 3 49
63 68 46
63 41 50
63 15 49
63 6 56
63 43 49
63 8 49
63 16 46
64 0 60
64 38 61
64 2 60
64 3 60
64 29 60
64 11 31
64 7 61
64 8 56
64 9 56
64 66 56
65 21 19
65 0 17
65 3 19
65 39 0
65 28 93
65 29 20
65 5 20
65 15 20
65 42 20
65 8 14
66 0 23
66 26 22
66 58 23
66 59 23
66 18 22
66 11 23
66 13 23
66 8 22
66 9 25
66 24 23
67 3 19
67 29 20
67 17 48
67 11 48
67 41 46
67 5 0
67 42 0
67 8 0
67 16 46
67 20 19
68 3 32
68 28 32
68 11 32
68 41 35
68 7 51
68 42 34
68 8 97
68 16 32
68 30 54
68 24 51
69 44 3
69 25 2
69 29 99
69 36 16
69 11 21
69 7 17
69 8 21
69 9 41
69 24 21
69 35 99
70 46 0
70 37 0
70 3 0
70 29 1
70 57 0
70 13 0
70 5 0
70 43 1
70 31 0
70 8 0
71 2 89
71 18 89
71 13 89
71 41 89
71 5 89
71 19 89
71 42 89
71 16 89
71 30 89
71 35 85
72 4 19
72 29 0
72 18 19
72 57 16
72 41 17
72 14 93
72 5 19
72 8 91
72 16 22
72 9 19
73 37 99
73 3 88
73 18 41
73 23 41
73 5 99
73 19 56
73 6 41
73 31 16
73 8 94
73 9 41
74 2 94
74 11 94
74 12 94
74 13 95
74 23 94
74 69 95
74 8 95
74 32 94
74 9 95
74 70 97
75 3 88
75 41 41
75 48 99
75 5 99
75 15 41
75 6 88
75 8 97
75 16 88
75 30 99
75 35 99
76 0 40
76 1 92
76 2 58
76 3 58
76 33 56
76 29 58
76 40 99
76 12 40
76 5 58
76 8 97
77 44 22
77 25 23
77 3 25
77 11 25
77 12 70
77 13 22
77 5 22
77 8 22
77 9 25
77 30 25
78 21 88
78 3 88
78 33 41
78 11 94
78 13 88
78 5 91
78 6 88
78 8 97
78 9 22
78 30 99
79 37 99
79 2 99
79 3 21
79 33 21
79 29 99
79 64 21
79 5 99
79 8 97
79 16 9
79 9 41
80 3 26
80 11 26
80 13 22
80 5 69
80 15 25
80 19 25
80 42 26
80 31 26
80 8 97
80 16 22
81 21 74
81 3 74
81 12 74
81 5 74
81 71 11
81 15 74
81 7 52
81 43 74
81 8 52
81 16 74
82 3 15
82 29 19
82 34 17
82 19 99
82 43 19
82 31 15
82 8 69
82 16 20
82 9 69
82 66 17
83 21 89
83 0 89
83 3 89
83 29 89
83 18 89
83 14 20
83 5 89
83 6 89
83 8 97
83 32 99
84 46 0
84 3 0
84 11 0
84 12 0
84 13 0
84 5 0
84 8 0
84 16 0
84 47 0
84 9 8
85 3 19
85 4 0
85 36 0
85 13 0
85 6 0
85 42 10
85 31 0
85 8 20
85 32 0
85 30 0
86 10 32
86 37 78
86 38 98
86 26 55
86 29 55
86 48 95
86 5 99
86 15 55
86 8 97
86 9 55
87 21 32
87 72 32
87 3 32
87 34 32
87 12 32
87 23 32
87 67 32
87 8 32
87 16 32
87 9 48
88 73 91
88 55 89
88 3 89
88 29 89
88 11 89
88 41 89
88 5 89
88 15 89
88 8 89
88 16 91
89 2 9
89 18 41
89 13 41
89 41 41
89 5 99
89 19 46
89 42 41
89 16 99
89 30 48
89 35 91
90 21 41
90 0 49
90 3 49
90 17 49
90 36 41
90 5 49
90 15 49
90 8 56
90 16 99
90 9 49
91 63 0
91 0 32
91 33 32
91 29 0
91 64 1
91 12 19
91 5 0
91 8 32
91 16 32
91 20 0
92 0 41
92 1 41
92 18 41
92 11 41
92 48 99
92 7 41
92 8 97
92 16 99
92 32 41
92 56 41
93 74 92
93 2 92
93 11 92
93 12 92
93 13 19
93 23 92
93 75 10
93 8 92
93 9 16
93 70 92
94 0 48
94 3 48
94 13 48
94 5 48
94 19 56
94 6 48
94 42 48
94 8 58
94 9 48
94 30 58
95 0 17
95 29 74
95 17 17
95 11 52
95 12 17
95 13 74
95 15 74
95 31 19
95 8 17
95 9 74
96 3 48
96 34 92
96 5 48
96 15 48
96 19 48
96 6 48
96 8 48
96 32 48
96 53 48
96 9 48
97 3 89
97 28 89
97 29 87
97 13 89
97 5 89
97 19 89
97 8 89
97 16 89
97 30 89
97 24 89
98 44 3
98 10 14
98 3 21
98 18 17
98 11 21
98 5 21
98 19 14
98 76 9
98 30 99
98 24 99
99 21 23
99 33 22
99 18 15
99 12 23
99 5 22
99 42 26
99 8 27
99 16 22
99 9 26
99 24 22
100 21 23
100 3 23
100 12 22
100 5 20
100 71 22
100 15 20
100 7 22
100 43 23
100 8 22
100 16 20
101 2 23
101 3 25
101 28 23
101 18 25
101 15 25
101 6 23
101 8 22
101 20 25
101 9 25
101 24 23
102 44 49
102 25 49
102 29 49
102 36 49
102 11 49
102 7 49
102 8 49
102 9 49
102 24 49
102 35 99
103 21 88
103 50 99
103 3 88
103 39 17
103 64 23
103 12 41
103 23 88
103 5 99
103 19 41
103 8 97
104 0 38
104 39 38
104 29 93
104 40 31
104 11 38
104 13 38
104 5 93
104 7 83
104 8 38
104 9 51
105 37 99
105 3 48
105 18 48
105 23 48
105 5 48
105 19 46
105 6 48
105 31 48
105 8 48
105 9 48
106 0 23
106 3 81
106 64 23
106 36 81
106 11 23
106 12 89
106 5 20
106 8 97
106 16 27
106 24 22
107 37 32
107 26 55
107 3 55
107 18 55
107 11 55
107 5 55
107 15 55
107 42 55
107 8 40
107 54 55
108 0 0
108 3 0
108 11 89
108 23 0
108 5 1
108 6 0
108 7 89
108 8 0
108 16 89
108 54 0
109 2 55
109 3 56
109 28 0
109 29 58
109 5 58
109 19 0
109 31 56
109 8 97
109 16 99
109 54 56
110 21 25
110 72 23
110 3 25
110 34 22
110 12 23
110 23 23
110 67 23
110 8 23
110 16 23
110 9 25
111 21 54
111 22 95
111 12 54
111 13 54
111 23 59
111 5 54
111 15 54
111 8 59
111 16 54
111 24 54
112 21 97
112 50 99
112 3 23
112 39 23
112 64 23
112 12 23
112 23 23
112 5 91
112 19 22
112 8 97
113 10 89
113 29 20
113 12 89
113 23 89
113 41 89
113 5 20
113 8 96
113 16 89
113 9 89
113 24 89
114 21 41
114 10 41
114 37 44
114 26 41
114 12 41
114 13 41
114 23 91
114 19 41
114 16 91
114 30 42
115 10 58
115 25 99
115 36 58
115 23 99
115 5 29
115 7 32
115 8 97
115 16 99
115 9 58
115 24 99
116 46 56
116 37 41
116 3 88
116 29 99
116 57 99
116 13 54
116 5 99
116 43 41
116 31 56
116 8 97
117 21 99
117 22 41
117 3 88
117 29 99
117 11 41
117 12 41
117 77 41
117 8 97
117 16 99
117 56 41
118 3 88
118 28 41
118 29 99
118 13 88
118 5 99
118 19 41
118 8 94
118 16 91
118 30 99
118 24 88
119 21 29
119 37 29
119 3 29
119 28 29
119 29 25
119 23 29
119 5 27
119 15 29
119 19 29
119 8 29
120 74 94
120 2 58
120 11 59
120 12 59
120 13 59
120 23 59
120 8 92
120 47 99
120 9 41
120 70 59
121 21 52
121 0 31
121 3 74
121 17 52
121 36 30
121 5 84
121 15 84
121 8 31
121 16 74
121 9 84
122 21 15
122 55 43
122 18 42
122 11 32
122 14 41
122 42 43
122 31 32
122 8 32
122 16 32
122 30 32
123 21 23
123 55 25
123 18 25
123 11 25
123 14 25
123 42 25
123 31 25
123 8 22
123 16 23
123 30 22
124 3 55
124 28 55
124 29 55
124 13 55
124 5 55
124 19 55
124 8 55
124 16 99
124 30 55
124 24 55
125 21 17
125 29 17
125 11 17
125 13 19
125 5 17
125 19 56
125 6 88
125 8 17
125 9 19
125 24 88
126 44 69
126 3 6
126 33 0
126 18 74
126 5 1
126 42 74
126 8 73
126 56 20
126 30 0
126 24 0
127 44 54
127 25 54
127 29 50
127 36 54
127 11 51
127 7 54
127 8 54
127 9 46
127 24 51
127 35 51
128 3 0
128 33 0
128 18 15
128 34 0
128 5 0
128 19 0
128 8 0
128 16 0
128 32 0
128 35 0
129 3 48
129 28 47
129 11 47
129 41 46
129 7 47
129 42 47
129 8 46
129 16 47
129 30 47
129 24 47
130 29 0
130 40 92
130 36 0
130 41 0
130 5 0
130 15 0
130 43 1
130 8 0
130 16 0
130 9 0
131 38 17
131 2 17
131 3 0
131 29 17
131 18 15
131 5 17
131 19 17
131 6 88
131 8 97
131 20 17
132 21 30
132 3 34
132 29 96
132 17 54
132 36 59
132 18 96
132 13 54
132 41 51
132 42 96
132 8 58
133 3 88
133 4 88
133 29 99
133 64 41
133 18 41
133 11 23
133 5 99
133 19 41
133 6 88
133 16 99
134 21 48
134 10 48
134 37 48
134 78 89
134 26 48
134 3 48
134 13 48
134 5 48
134 19 48
134 16 48
135 21 88
135 0 50
135 55 41
135 3 88
135 29 99
135 5 99
135 15 41
135 6 46
135 8 94
135 16 88
136 10 33
136 18 0
136 12 0
136 41 0
136 15 0
136 19 0
136 79 0
136 8 92
136 16 32
136 9 0
137 3 41
137 17 41
137 18 44
137 11 41
137 5 45
137 19 41
137 31 44
137 20 44
137 9 44
137 24 99
138 10 4
138 38 4
138 3 4
138 13 4
138 5 19
138 6 19
138 42 19
138 8 33
138 16 4
138 9 19
139 0 23
139 3 23
139 4 23
139 36 81
139 11 23
139 5 19
139 8 22
139 16 27
139 9 28
139 24 23
140 72 48
140 10 17
140 28 48
140 18 48
140 13 48
140 5 48
140 6 48
140 8 48
140 56 48
140 9 48
141 21 89
141 25 89
141 37 99
141 33 89
141 29 89
141 57 89
141 13 89
141 5 89
141 8 97
141 9 89
142 2 40
142 3 29
142 28 56
142 18 29
142 48 95
142 5 29
142 65 28
142 8 55
142 30 40
142 54 55
143 2 67
143 3 68
143 28 56
143 18 68
143 48 56
143 5 67
143 65 99
143 8 56
143 30 65
143 54 56
144 44 58
144 55 58
144 3 58
144 29 58
144 41 58
144 5 58
144 42 58
144 8 56
144 54 56
144 24 99
145 44 41
145 3 41
145 4 41
145 29 41
145 12 41
145 41 41
145 5 41
145 43 41
145 8 41
145 9 41
146 4 19
146 28 41
146 11 48
146 14 41
146 5 99
146 15 41
146 31 56
146 8 97
146 16 48
146 32 41
147 10 49
147 25 41
147 26 41
147 2 44
147 3 3
147 27 41
147 18 44
147 16 41
147 9 44
147 24 99
148 3 88
148 29 99
148 18 41
148 13 41
148 5 99
148 19 22
148 6 41
148 42 41
148 67 55
148 9 41
149 3 19
149 28 69
149 29 26
149 17 30
149 18 26
149 11 33
149 12 20
149 8 91
149 16 13
149 9 22
150 0 70
150 26 70
150 3 70
150 4 70
150 33 70
150 12 70
150 8 97
150 16 70
150 32 70
150 9 70
151 4 21
151 28 9
151 11 21
151 14 21
151 5 21
151 15 21
151 31 19
151 8 97
151 16 19
151 32 99
152 0 25
152 26 22
152 3 25
152 33 22
152 29 24
152 18 24
152 80 23
152 14 22
152 5 22
152 62 28
153 3 19
153 28 20
153 18 20
153 11 20
153 13 20
153 5 20
153 15 20
153 42 20
153 8 19
153 32 20
154 0 28
154 3 20
154 29 20
154 11 20
154 5 20
154 15 20
154 42 20
154 8 22
154 16 20
154 9 20
155 0 60
155 39 60
155 18 1
155 11 0
155 12 0
155 61 61
155 15 0
155 6 0
155 8 0
155 56 0
156 3 20
156 28 20
156 18 20
156 11 20
156 13 20
156 5 20
156 15 20
156 42 20
156 8 19
156 32 20
157 21 90
157 10 89
157 37 89
157 26 90
157 12 90
157 13 90
157 23 90
157 19 7
157 16 90
157 30 90
158 37 0
158 3 0
158 18 15
158 23 0
158 5 0
158 19 0
158 6 0
158 31 0
158 8 0
158 9 0
159 0 17
159 3 74
159 11 0
159 23 91
159 5 74
159 6 11
159 7 0
159 8 91
159 16 0
159 54 2
160 21 32
160 2 32
160 29 32
160 18 0
160 5 0
160 15 0
160 8 32
160 16 0
160 9 0
160 45 32
161 10 88
161 22 88
161 37 41
161 18 41
161 41 41
161 5 41
161 15 41
161 8 88
161 20 41
161 24 88
162 21 88
162 0 88
162 3 88
162 17 88
162 36 91
162 5 88
162 15 88
162 8 91
162 16 99
162 9 88
163 33 25
163 29 25
163 18 25
163 13 22
163 5 22
163 19 25
163 6 22
163 42 23
163 31 25
163 8 22
164 72 55
164 38 22
164 2 55
164 3 27
164 18 51
164 11 51
164 23 23
164 19 55
164 7 22
164 8 91
165 21 44
165 50 41
165 3 37
165 18 89
165 41 44
165 5 89
165 15 89
165 8 37
165 32 41
165 9 44
166 21 57
166 1 56
166 33 56
166 29 56
166 40 56
166 5 56
166 8 56
166 16 56
166 20 56
166 9 56
167 0 0
167 3 0
167 64 0
167 36 1
167 11 1
167 12 0
167 5 0
167 8 0
167 16 0
167 24 0
168 21 20
168 50 23
168 3 20
168 18 20
168 41 20
168 5 20
168 15 20
168 8 17
168 32 20
168 9 20
169 74 91
169 2 22
169 39 17
169 11 24
169 12 24
169 13 0
169 23 23
169 8 91
169 9 24
169 70 23
170 0 93
170 3 94
170 13 92
170 5 96
170 19 96
170 6 92
170 42 99
170 8 92
170 9 23
170 30 93
171 0 0
171 3 0
171 33 0
171 36 0
171 23 0
171 5 0
171 15 0
171 7 0
171 8 0
171 24 0
172 37 11
172 38 75
172 3 82
172 11 69
172 5 75
172 42 75
172 8 75
172 16 75
172 9 75
172 45 75
173 21 90
173 38 90
173 3 90
173 18 20
173 12 20
173 5 20
173 31 0
173 8 20
173 16 89
173 9 20
174 3 67
174 29 67
174 81 56
174 11 68
174 48 99
174 5 67
174 42 67
174 8 56
174 30 67
174 35 99
175 37 99
175 2 88
175 3 88
175 68 94
175 41 16
175 15 41
175 6 88
175 43 88
175 8 97
175 16 99
176 21 41
176 33 3
176 18 41
176 12 44
176 5 99
176 42 41
176 8 56
176 16 99
176 9 41
176 24 88
177 2 23
177 3 23
177 28 19
177 18 22
177 15 25
177 6 23
177 8 22
177 20 23
177 9 22
177 24 22
178 2 81
178 3 29
178 28 89
178 18 29
178 11 89
178 34 69
178 12 29
178 5 29
178 19 29
178 9 29
179 0 54
179 22 54
179 3 54
179 33 54
179 11 54
179 5 54
179 6 54
179 8 54
179 30 54
179 82 54
180 26 81
180 3 40
180 4 81
180 60 89
180 18 89
180 11 25
180 34 93
180 6 89
180 8 97
180 9 89
181 10 15
181 29 17
181 18 17
181 11 17
181 13 17
181 14 17
181 5 17
181 8 91
181 20 17
181 9 17
182 0 48
182 26 48
182 58 48
182 59 48
182 18 48
182 11 48
182 13 48
182 8 48
182 9 48
182 24 48
183 3 23
183 41 23
183 48 23
183 5 23
183 15 25
183 6 22
183 8 23
183 16 41
183 30 99
183 35 23
184 0 0
184 10 0
184 50 0
184 3 0
184 41 0
184 19 0
184 42 0
184 8 0
184 32 0
184 30 0
185 2 95
185 36 24
185 12 95
185 5 95
185 19 95
185 6 95
185 7 30
185 8 95
185 9 95
185 24 95
186 0 23
186 3 27
186 4 19
186 29 24
186 5 24
186 31 19
186 8 22
186 30 19
186 45 23
186 66 17
187 73 85
187 55 25
187 3 25
187 29 25
187 11 85
187 41 85
187 5 22
187 15 25
187 8 22
187 16 99
188 21 0
188 25 0
188 3 24
188 17 91
188 19 20
188 6 0
188 42 89
188 8 17
188 16 0
188 56 15
189 10 9
189 18 29
189 12 29
189 41 41
189 15 29
189 19 29
189 79 29
189 8 97
189 16 99
189 9 41
190 21 97
190 55 41
190 18 41
190 11 23
190 14 41
190 42 41
190 31 19
190 8 46
190 16 88
190 30 22
191 3 21
191 28 9
191 29 21
191 18 41
191 5 99
191 31 16
191 8 97
191 16 99
191 9 41
191 24 99
192 46 51
192 37 23
192 3 30
192 29 91
192 57 96
192 13 91
192 5 91
192 43 28
192 31 27
192 8 28
193 21 17
193 25 14
193 2 30
193 3 30
193 12 31
193 5 17
193 42 17
193 8 30
193 16 30
193 9 17
194 21 54
194 3 54
194 4 54
194 28 54
194 18 54
194 11 51
194 41 51
194 5 54
194 19 55
194 16 54
195 22 27
195 1 22
195 26 17
195 3 19
195 18 19
195 12 58
195 15 19
195 43 17
195 8 97
195 16 99
196 0 85
196 2 85
196 3 85
196 29 85
196 5 85
196 19 85
196 7 85
196 8 98
196 30 85
196 24 85
197 2 16
197 3 88
197 28 41
197 18 41
197 48 99
197 5 99
197 65 99
197 8 94
197 30 88
197 54 92
198 21 91
198 3 26
198 18 26
198 41 14
198 15 26
198 6 26
198 43 91
198 8 28
198 9 26
198 54 91
199 0 25
199 11 22
199 14 91
199 5 22
199 6 26
199 8 91
199 16 22
199 9 26
199 30 25
199 24 22
200 0 25
200 10 25
200 50 22
200 3 25
200 41 22
200 19 22
200 42 69
200 8 22
200 32 72
200 30 69
201 3 88
201 18 88
201 57 99
201 12 88
201 13 88
201 19 88
201 8 28
201 16 88
201 9 88
201 45 14
202 72 27
202 10 89
202 28 20
202 18 22
202 13 23
202 5 27
202 6 23
202 8 22
202 56 23
202 9 22
203 72 99
203 0 40
203 38 99
203 23 99
203 5 55
203 42 29
203 43 99
203 8 94
203 56 29
203 9 29
204 0 0
204 38 0
204 2 0
204 3 0
204 29 1
204 11 0
204 7 0
204 8 0
204 9 0
204 66 0
205 3 86
205 23 86
205 5 86
205 15 12
205 19 12
205 8 86
205 49 12
205 9 12
205 30 85
205 35 12
206 44 19
206 25 23
206 3 23
206 11 23
206 12 23
206 13 23
206 5 22
206 8 19
206 9 19
206 30 22
207 2 40
207 3 40
207 29 54
207 14 54
207 5 54
207 6 54
207 7 54
207 31 54
207 8 54
207 30 40
208 3 22
208 28 23
208 29 0
208 18 22
208 5 22
208 31 33
208 8 91
208 16 23
208 9 25
208 24 2
209 10 54
209 38 85
209 3 86
209 13 85
209 5 85
209 6 85
209 42 85
209 8 98
209 16 98
209 9 54
210 21 94
210 10 58
210 37 99
210 26 58
210 12 54
210 13 58
210 23 54
210 19 56
210 16 99
210 30 58
211 44 3
211 3 21
211 4 21
211 29 99
211 12 21
211 41 16
211 5 99
211 43 9
211 8 94
211 9 3
212 2 44
212 3 88
212 12 41
212 41 41
212 5 99
212 15 41
212 42 41
212 8 56
212 16 99
212 9 41
213 44 42
213 3 43
213 4 43
213 29 42
213 12 35
213 41 32
213 5 41
213 43 32
213 8 59
213 9 43
214 2 25
214 36 100
214 12 91
214 5 22
214 19 25
214 6 22
214 7 0
214 8 22
214 9 25
214 24 69
215 3 55
215 41 97
215 48 55
215 5 55
215 15 55
215 6 55
215 8 55
215 16 55
215 30 55
215 35 55
216 72 41
216 10 89
216 28 41
216 18 89
216 13 89
216 5 89
216 6 89
216 8 41
216 56 41
216 9 89
217 21 99
217 10 65
217 37 99
217 78 56
217 26 49
217 3 68
217 13 67
217 5 67
217 19 46
217 16 99
218 0 2
218 3 5
218 64 9
218 36 91
218 11 9
218 12 9
218 5 69
218 8 91
218 16 2
218 24 9
219 10 33
219 3 33
219 28 32
219 11 43
219 12 32
219 13 45
219 5 41
219 15 42
219 8 97
219 9 42
220 37 22
220 2 81
220 3 81
220 68 81
220 41 81
220 15 89
220 6 23
220 43 81
220 8 22
220 16 89
221 21 22
221 22 22
221 3 23
221 29 28
221 11 28
221 12 22
221 77 25
221 8 22
221 16 22
221 56 23
222 21 49
222 10 49
222 37 49
222 78 49
222 26 49
222 3 49
222 13 49
222 5 48
222 19 49
222 16 49
223 21 17
223 26 17
223 2 41
223 3 16
223 39 0
223 12 17
223 13 17
223 23 0
223 16 16
223 30 0
224 0 32
224 39 41
224 18 1
224 11 0
224 12 17
224 61 16
224 15 0
224 6 0
224 8 17
224 56 19
225 0 48
225 26 48
225 3 48
225 33 48
225 29 48
225 18 48
225 80 46
225 14 48
225 5 48
225 62 48
226 10 25
226 4 25
226 29 25
226 11 25
226 12 26
226 80 25
226 5 26
226 42 22
226 43 22
226 8 26
227 21 97
227 0 25
227 1 25
227 28 70
227 18 22
227 11 25
227 13 22
227 23 22
227 6 70
227 8 22
228 21 91
228 0 4
228 26 2
228 3 6
228 12 6
228 23 11
228 5 20
228 6 69
228 8 91
228 9 74
229 3 46
229 33 46
229 60 46
229 36 44
229 11 46
229 5 46
229 19 46
229 8 50
229 16 47
229 9 46
230 10 89
230 25 89
230 36 89
230 23 89
230 5 20
230 7 89
230 8 97
230 16 89
230 9 20
230 24 89
231 51 21
231 3 21
231 48 3
231 5 99
231 15 41
231 19 41
231 6 88
231 8 97
231 16 9
231 45 3
232 44 23
232 55 25
232 3 23
232 29 25
232 41 23
232 5 27
232 42 25
232 8 25
232 54 92
